============================================================
Domain:		PST
Dimensions:	8
|S|:		30976
|A|:		9
|S|x|A|:		278784
Episode Cap:	1000
Gamma:		0.9
NUM_UAV:		2
============================================================
Representation:		IndependentDiscretizationCompactBinary
Features per action:	35
Binary Dimensions:	[4 5 6 7]
============================================================
Representation:		iFDD
Features per action:	35
Initial Representation:	IndependentDiscretizationCompactBinary
Plus:			1
Sparsify:		1
Cached:			1
Online Threshold:	30.000
Batch Threshold:		30.000
Max Batch Discovery:	20
============================================================
Agent:		SARSA
Policy:		eGreedy
Alpha_0:		0.10
============================================================
Experiment:		OnlineExperiment
Output:			Results/13ICML-BatchiFDD/PST-2UAV/PST-iFDD-50000-30/1-results.txt
Learning Steps:		50000
Performance Checks:	5
Log Intervals:		1(s)
365: E[0:00:01]-R[0:02:16]: Return=-68.00, Steps=10, Features = 99
41759: E[0:02:10]-R[0:00:26]: Return=-100.00, Steps=353, Features = 331
42129: E[0:02:11]-R[0:00:24]: Return=-78.00, Steps=21, Features = 333
42606: E[0:02:12]-R[0:00:23]: Return=-178.00, Steps=285, Features = 337
43068: E[0:02:13]-R[0:00:21]: Return=-138.00, Steps=139, Features = 347
43439: E[0:02:14]-R[0:00:20]: Return=-113.00, Steps=85, Features = 349
43843: E[0:02:15]-R[0:00:19]: Return=-134.00, Steps=118, Features = 352
44423: E[0:02:17]-R[0:00:17]: Return=-281.00, Steps=312, Features = 355
44924: E[0:02:18]-R[0:00:16]: Return=-334.00, Steps=501, Features = 355
45603: E[0:02:20]-R[0:00:14]: Return=-205.00, Steps=507, Features = 358
46603: E[0:02:23]-R[0:00:10]: Return=-436.00, Steps=1000, Features = 358
47603: E[0:02:26]-R[0:00:07]: Return=-513.00, Steps=1000, Features = 358
48603: E[0:02:28]-R[0:00:04]: Return=-352.00, Steps=1000, Features = 358
49603: E[0:02:31]-R[0:00:01]: Return=-338.00, Steps=1000, Features = 358
50000 >>> E[0:02:33]-R[0:00:00]: Return=-5.00, Steps=1000, Features = 360
============================================================
Took 0:02:33
Results	=> Results/13ICML-BatchiFDD/PST-2UAV/PST-iFDD-50000-30/1-results.txt
Log	=> Results/13ICML-BatchiFDD/PST-2UAV/PST-iFDD-50000-30/1-out.txt
